GPS Time (sec),day_index,Density_New (kg/m^3),Density_pre (kg/m³),F10.7_OBS,F10.7_OBS_CENTER81,AP,log_rho_true,log_rho_pre,log_rho_true_norm,log_rho_pre_norm,F10.7_OBS_norm,F10.7_OBS_CENTER81_norm,AP_norm
2.23200000e+04,31,2.40900000e-12,5.02511261e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16181632e+01,-1.12988542e+01,9.06210489e-01,1.62283881e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.23800000e+04,31,2.71400000e-12,5.12832857e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15663902e+01,-1.12900242e+01,1.17759655e+00,1.67252344e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.24400000e+04,31,2.92500000e-12,5.20830184e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15338741e+01,-1.12833039e+01,1.34804039e+00,1.71033704e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.25000000e+04,31,3.04700000e-12,5.26071826e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15161275e+01,-1.12789550e+01,1.44106516e+00,1.73480729e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.25600000e+04,31,2.99900000e-12,5.28262943e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15230235e+01,-1.12771499e+01,1.40491748e+00,1.74496419e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.26200000e+04,31,3.02500000e-12,5.27297576e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15192746e+01,-1.12779442e+01,1.42456869e+00,1.74049444e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.26800000e+04,31,2.95700000e-12,5.23416986e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15291487e+01,-1.12811522e+01,1.37281047e+00,1.72244397e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.27400000e+04,31,2.86800000e-12,5.17190425e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15424209e+01,-1.12863495e+01,1.30323982e+00,1.69319976e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.28000000e+04,31,2.97400000e-12,5.09512954e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15266590e+01,-1.12928448e+01,1.38586076e+00,1.65665250e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.28600000e+04,31,3.04600000e-12,5.01339355e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15162701e+01,-1.12998682e+01,1.44031791e+00,1.61713327e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.29200000e+04,31,3.09400000e-12,4.93496487e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15094797e+01,-1.13067159e+01,1.47591216e+00,1.57860265e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.29800000e+04,31,2.97200000e-12,4.86357780e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15269512e+01,-1.13130441e+01,1.38432931e+00,1.54299534e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.30400000e+04,31,3.04600000e-12,4.79733003e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15162701e+01,-1.13190004e+01,1.44031791e+00,1.50948078e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.31000000e+04,31,3.01700000e-12,4.72889830e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15204247e+01,-1.13252400e+01,1.41854021e+00,1.47437186e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.31600000e+04,31,3.13200000e-12,4.64752283e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15041782e+01,-1.13327785e+01,1.50370149e+00,1.43195477e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.32200000e+04,31,2.88500000e-12,4.54262765e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15398542e+01,-1.13426929e+01,1.31669390e+00,1.37616877e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.32800000e+04,31,2.62700000e-12,4.40773663e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15805399e+01,-1.13557844e+01,1.10342570e+00,1.30250590e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.33400000e+04,31,2.60500000e-12,4.24406643e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15841923e+01,-1.13722178e+01,1.08428069e+00,1.21003859e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.34000000e+04,31,2.44200000e-12,4.06134460e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16122543e+01,-1.13913302e+01,9.37183791e-01,1.10249788e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.34600000e+04,31,2.13900000e-12,3.87539458e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16697892e+01,-1.14116841e+01,6.35595127e-01,9.87971101e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.35200000e+04,31,1.99900000e-12,3.70370637e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16991872e+01,-1.14313635e+01,4.81495537e-01,8.77239768e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.35800000e+04,31,2.15500000e-12,3.56031756e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16665527e+01,-1.14485113e+01,6.52560293e-01,7.80752974e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.36400000e+04,31,2.04600000e-12,3.45248318e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16890944e+01,-1.14618684e+01,5.34400574e-01,7.05595280e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.37000000e+04,31,1.87300000e-12,3.38020287e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17274622e+01,-1.14710572e+01,3.33282396e-01,6.53891991e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.37600000e+04,31,1.56400000e-12,3.33724897e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18057633e+01,-1.14766114e+01,-7.71591419e-02,6.22640020e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.38200000e+04,31,1.51300000e-12,3.31406697e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18201611e+01,-1.14796387e+01,-1.52630228e-01,6.05605946e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.38800000e+04,31,1.49800000e-12,3.30093385e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18244882e+01,-1.14813632e+01,-1.75312275e-01,5.95902812e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.39400000e+04,31,1.51100000e-12,3.29020842e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18207355e+01,-1.14827766e+01,-1.55641475e-01,5.87949864e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.40000000e+04,31,1.72300000e-12,3.27766363e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17637147e+01,-1.14844356e+01,1.43252558e-01,5.78614901e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.40600000e+04,31,1.50500000e-12,3.26197905e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18224635e+01,-1.14865188e+01,-1.64699190e-01,5.66893135e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.41200000e+04,31,1.53100000e-12,3.24384396e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18150248e+01,-1.14889400e+01,-1.25706756e-01,5.53269528e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.41800000e+04,31,1.59600000e-12,3.22468301e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17969671e+01,-1.14915130e+01,-3.10511840e-02,5.38792265e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.42400000e+04,31,1.55000000e-12,3.20505501e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18096683e+01,-1.14941645e+01,-9.76287958e-02,5.23872651e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.43000000e+04,31,1.31500000e-12,3.18487156e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18810742e+01,-1.14969081e+01,-4.71927404e-01,5.08435244e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.43600000e+04,31,1.55700000e-12,3.16291917e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18077114e+01,-1.14999119e+01,-8.73709618e-02,4.91533391e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.44200000e+04,31,1.86900000e-12,3.13806966e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17283907e+01,-1.15033374e+01,3.28415473e-01,4.72258812e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.44800000e+04,31,1.73500000e-12,3.10971574e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17607005e+01,-1.15072793e+01,1.59052524e-01,4.50078714e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.45400000e+04,31,1.52800000e-12,3.07816549e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18158766e+01,-1.15117080e+01,-1.30171947e-01,4.25159289e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.46000000e+04,31,1.47200000e-12,3.04523262e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18320922e+01,-1.15163795e+01,-2.15171251e-01,3.98873876e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.46600000e+04,31,1.69700000e-12,3.01345026e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17703182e+01,-1.15209360e+01,1.08638401e-01,3.73235805e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.47200000e+04,31,1.48900000e-12,2.98552186e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18271053e+01,-1.15249797e+01,-1.89030779e-01,3.50482435e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.47800000e+04,31,1.49900000e-12,2.96396321e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18241984e+01,-1.15281272e+01,-1.73793087e-01,3.32772474e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.48400000e+04,31,1.43000000e-12,2.95005782e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18446640e+01,-1.15301695e+01,-2.81070483e-01,3.21281031e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.49000000e+04,31,1.53400000e-12,2.94390383e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18141746e+01,-1.15310764e+01,-1.21250306e-01,3.16178065e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.49600000e+04,31,1.69600000e-12,2.94460196e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17705742e+01,-1.15309734e+01,1.07296519e-01,3.16757495e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.50200000e+04,31,1.76700000e-12,2.95036114e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17527635e+01,-1.15301248e+01,2.00657384e-01,3.21532275e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.50800000e+04,31,1.90800000e-12,2.95978050e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17194216e+01,-1.15287405e+01,3.75429906e-01,3.29321558e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.51400000e+04,31,1.82400000e-12,2.97179150e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17389752e+01,-1.15269817e+01,2.72933378e-01,3.39218096e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.52000000e+04,31,1.80200000e-12,2.98624765e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17442452e+01,-1.15248742e+01,2.45308628e-01,3.51076424e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.52600000e+04,31,1.89900000e-12,3.00357783e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17214750e+01,-1.15223611e+01,3.64666280e-01,3.65216886e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.53200000e+04,31,2.05100000e-12,3.02414567e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16880343e+01,-1.15193973e+01,5.39957088e-01,3.81893602e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.53800000e+04,31,2.19400000e-12,3.04722181e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16587634e+01,-1.15160959e+01,6.93390820e-01,4.00469604e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.54400000e+04,31,2.08000000e-12,3.07007326e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16819367e+01,-1.15128513e+01,5.71920128e-01,4.18726622e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.55000000e+04,31,2.08700000e-12,3.08751267e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16804776e+01,-1.15103913e+01,5.79568572e-01,4.32568526e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.55600000e+04,31,2.17700000e-12,3.09279078e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16621416e+01,-1.15096495e+01,6.75682863e-01,4.36742429e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.56200000e+04,31,2.13000000e-12,3.07837479e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16716204e+01,-1.15116785e+01,6.25996367e-01,4.25325439e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.56800000e+04,31,2.09600000e-12,3.03890502e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16786087e+01,-1.15172829e+01,5.89364678e-01,3.93790955e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.57400000e+04,31,2.01900000e-12,2.97238691e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16948637e+01,-1.15268947e+01,5.04158766e-01,3.39707643e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.58000000e+04,31,1.85300000e-12,2.88203885e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17321246e+01,-1.15403002e+01,3.08843057e-01,2.64277934e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.58600000e+04,31,1.70900000e-12,2.77588163e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17672579e+01,-1.15565991e+01,1.24679590e-01,1.72567841e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.59200000e+04,31,1.58700000e-12,2.66481256e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17994231e+01,-1.15743333e+01,-4.39249371e-02,7.27811528e-02,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.59800000e+04,31,1.58600000e-12,2.56062460e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17996968e+01,-1.15916541e+01,-4.53598584e-02,-2.46787407e-02,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.60400000e+04,31,1.49700000e-12,2.47332391e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18247782e+01,-1.16067190e+01,-1.76832477e-01,-1.09445567e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.61000000e+04,31,1.55800000e-12,2.40987454e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18074325e+01,-1.16180056e+01,-8.59093228e-02,-1.72952455e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.61600000e+04,31,1.34800000e-12,2.37350177e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18703101e+01,-1.16246104e+01,-4.15503498e-01,-2.10116559e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.62200000e+04,31,1.16700000e-12,2.36375227e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.19329291e+01,-1.16263980e+01,-7.43742525e-01,-2.20174973e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.62800000e+04,31,1.28900000e-12,2.37787850e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18897471e+01,-1.16238103e+01,-5.17389028e-01,-2.05614578e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.63400000e+04,31,1.44400000e-12,2.41145704e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18404328e+01,-1.16177205e+01,-2.58891438e-01,-1.71348283e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.64000000e+04,31,1.61100000e-12,2.45981645e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17929045e+01,-1.16090973e+01,-9.75540102e-03,-1.22827680e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.64600000e+04,31,1.65200000e-12,2.51867573e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17819900e+01,-1.15988277e+01,4.74566855e-02,-6.50432552e-02,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.65200000e+04,31,1.55700000e-12,2.58442250e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18077114e+01,-1.15876365e+01,-8.73709618e-02,-2.07263141e-03,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.65800000e+04,31,1.59500000e-12,2.65425219e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17972393e+01,-1.15760578e+01,-3.24780111e-02,6.30778817e-02,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.66400000e+04,31,1.52900000e-12,2.72640254e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18155925e+01,-1.15644100e+01,-1.28682577e-01,1.28617338e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.67000000e+04,31,1.58300000e-12,2.80026181e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18005191e+01,-1.15528014e+01,-4.96700571e-02,1.93936594e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.67600000e+04,31,1.50100000e-12,2.87610873e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18236193e+01,-1.15411947e+01,-1.70757750e-01,2.59244613e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.68200000e+04,31,1.44200000e-12,2.95529609e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18410347e+01,-1.15293990e+01,-2.62046674e-01,3.25616293e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.68800000e+04,31,1.57800000e-12,3.03922285e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.18018930e+01,-1.15172375e+01,-5.68719062e-02,3.94046519e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.69400000e+04,31,1.63200000e-12,3.12940652e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17872798e+01,-1.15045380e+01,1.97279310e-02,4.65503331e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.70000000e+04,31,1.61400000e-12,3.22644901e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17920965e+01,-1.14912752e+01,-5.52004613e-03,5.40130183e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.70600000e+04,31,1.65600000e-12,3.33042025e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17809397e+01,-1.14775010e+01,5.29621358e-02,6.17634621e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.71200000e+04,31,1.83300000e-12,3.44068510e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17368375e+01,-1.14633551e+01,2.84138500e-01,6.97230273e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.71800000e+04,31,1.90000000e-12,3.55642267e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17212464e+01,-1.14489866e+01,3.65864755e-01,7.78078197e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.72400000e+04,31,1.92200000e-12,3.67696229e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.17162466e+01,-1.14345108e+01,3.92072819e-01,8.59530226e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.73000000e+04,31,2.00700000e-12,3.80213993e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16974526e+01,-1.14199719e+01,4.90587921e-01,9.41337380e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.73600000e+04,31,2.13400000e-12,3.93211200e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16708056e+01,-1.14053741e+01,6.30267480e-01,1.02347575e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.74200000e+04,31,2.15300000e-12,4.06720509e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16669560e+01,-1.13907039e+01,6.50446548e-01,1.10602155e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.74800000e+04,31,2.14800000e-12,4.20744784e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16679657e+01,-1.13759813e+01,6.45153585e-01,1.18886262e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.75400000e+04,31,2.29700000e-12,4.35237998e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16388390e+01,-1.13612732e+01,7.97831209e-01,1.27162150e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.76000000e+04,31,2.56900000e-12,4.50013835e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15902359e+01,-1.13467741e+01,1.05260098e+00,1.35320439e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.76600000e+04,31,2.80700000e-12,4.64826100e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15517576e+01,-1.13327095e+01,1.25429815e+00,1.43234287e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.77200000e+04,31,2.96600000e-12,4.79263506e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15278289e+01,-1.13194256e+01,1.37972877e+00,1.50708807e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.77800000e+04,31,3.08200000e-12,4.92853628e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15111674e+01,-1.13072820e+01,1.46706563e+00,1.57541730e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.78400000e+04,31,3.00500000e-12,5.05066239e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15221555e+01,-1.12966517e+01,1.40946746e+00,1.63523200e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.79000000e+04,31,2.92300000e-12,5.15345617e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15341712e+01,-1.12879014e+01,1.34648327e+00,1.68446763e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.79600000e+04,31,2.93900000e-12,5.23169356e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15318004e+01,-1.12813577e+01,1.35891048e+00,1.72128759e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.80200000e+04,31,2.93300000e-12,5.28096151e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15326879e+01,-1.12772870e+01,1.35425822e+00,1.74419251e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.80800000e+04,31,2.98700000e-12,5.29832411e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15247648e+01,-1.12758615e+01,1.39579017e+00,1.75221358e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.81400000e+04,31,3.08400000e-12,5.28374196e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15108856e+01,-1.12770584e+01,1.46854244e+00,1.74547877e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.82000000e+04,31,3.10000000e-12,5.24004716e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15086383e+01,-1.12806648e+01,1.48032256e+00,1.72518637e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.82600000e+04,31,2.99900000e-12,5.17432727e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15230235e+01,-1.12861461e+01,1.40491748e+00,1.69434434e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.83200000e+04,31,2.92700000e-12,5.09606671e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15335773e+01,-1.12927649e+01,1.34959644e+00,1.65710194e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.83800000e+04,31,3.08500000e-12,5.01487052e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15107448e+01,-1.12997403e+01,1.46928049e+00,1.61785308e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.84400000e+04,31,3.23400000e-12,4.93769734e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.14902600e+01,-1.13064755e+01,1.57665880e+00,1.57995533e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.85000000e+04,31,3.21900000e-12,4.86683236e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.14922790e+01,-1.13127536e+01,1.56607532e+00,1.54463003e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.85600000e+04,31,2.98100000e-12,4.79839221e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15256380e+01,-1.13189043e+01,1.39121275e+00,1.51002177e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.86200000e+04,31,2.97400000e-12,4.72389545e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15266590e+01,-1.13256997e+01,1.38586076e+00,1.47178525e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.86800000e+04,31,2.83900000e-12,4.63210099e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15468346e+01,-1.13342220e+01,1.28010363e+00,1.42383246e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.87400000e+04,31,2.87100000e-12,4.51385735e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15419668e+01,-1.13454522e+01,1.30561986e+00,1.36064277e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.88000000e+04,31,2.74300000e-12,4.36559227e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15617742e+01,-1.13599568e+01,1.20179270e+00,1.27902840e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.88600000e+04,31,2.53000000e-12,4.19177021e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.15968795e+01,-1.13776025e+01,1.01777637e+00,1.17974008e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.89200000e+04,31,2.43600000e-12,4.00466855e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16133227e+01,-1.13974334e+01,9.31583536e-01,1.06815623e+00,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.89800000e+04,31,2.31300000e-12,3.82103784e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16358244e+01,-1.14178187e+01,8.13633459e-01,9.53453186e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
2.90400000e+04,31,2.20300000e-12,3.65687527e-12,8.92000000e+01,7.91000000e+01,1.80000000e+01,-1.16569855e+01,-1.14368899e+01,7.02710152e-01,8.46143980e-01,1.14038312e+00,-1.18131661e+00,7.96010824e-01
